Url_id,Url,Positive Score,Negative Score,Polarity Score,Subjectivity Score,AVG Sentence Length,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG Number of Words Per Sentence,COMPLEX WORD COUNT,Word count,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG Word Length
321.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,331,356,-0.036390101839315715,1.0377643488855524,27.583333333333332,0.3021148036253776,11.154179254783486,27.583333333333332,200,662,1281,3,5.114803625377643
321.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,89,96,-0.03783783763330899,0.5167597750928498,14.916666666666666,0.5335195530726257,6.180074487895717,14.916666666666666,191,358,906,0,6.840782122905028
321.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,89,96,-0.03783783763330899,0.5167597750928498,14.916666666666666,0.5335195530726257,6.180074487895717,14.916666666666666,191,358,906,0,6.840782122905028
321.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,89,96,-0.03783783763330899,0.5167597750928498,14.916666666666666,0.5335195530726257,6.180074487895717,14.916666666666666,191,358,906,0,6.840782122905028
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,5,6,-0.09090908264462885,0.7857142295918408,14.0,0.14285714285714285,5.6571428571428575,14.0,2,14,21,0,4.714285714285714
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,5,6,-0.09090908264462885,0.7857142295918408,14.0,0.14285714285714285,5.6571428571428575,14.0,2,14,21,0,4.714285714285714
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,5,6,-0.09090908264462885,0.7857142295918408,14.0,0.14285714285714285,5.6571428571428575,14.0,2,14,21,0,4.714285714285714
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,5,6,-0.09090908264462885,0.7857142295918408,14.0,0.14285714285714285,5.6571428571428575,14.0,2,14,21,0,4.714285714285714
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,0,0,0.0,0.0,8.0,0.25,3.3000000000000003,8.0,2,8,16,0,6.375
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,0,0,0.0,0.0,8.0,0.25,3.3000000000000003,8.0,2,8,16,0,6.375
2345.0,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,0,0,0.0,0.0,8.0,0.25,3.3000000000000003,8.0,2,8,16,0,6.375
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
4321.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,568,601,-0.028229255750017744,0.8557833083046974,23.152542372881356,0.2745241581259151,9.370826612402908,23.152542372881356,375,1366,2496,6,5.062957540263543
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
432.0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,173,198,-0.06738544456230339,0.4400948986475743,14.288135593220339,0.41755634638196915,5.882276775840924,14.288135593220339,352,843,1830,1,6.1755634638196915
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,480,521,-0.04095904091812284,0.8085621964389642,19.967741935483872,0.2617124394184168,8.091781749960916,19.967741935483872,324,1238,2213,4,4.9927302100161555
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,480,521,-0.04095904091812284,0.8085621964389642,19.967741935483872,0.2617124394184168,8.091781749960916,19.967741935483872,324,1238,2213,4,4.9927302100161555
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,480,521,-0.04095904091812284,0.8085621964389642,19.967741935483872,0.2617124394184168,8.091781749960916,19.967741935483872,324,1238,2213,4,4.9927302100161555
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,480,521,-0.04095904091812284,0.8085621964389642,19.967741935483872,0.2617124394184168,8.091781749960916,19.967741935483872,324,1238,2213,4,4.9927302100161555
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,130,153,-0.0812720845184732,0.36945169664562444,12.35483870967742,0.39556135770234985,5.100160026951908,12.35483870967742,303,766,1613,2,6.045691906005222
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,130,153,-0.0812720845184732,0.36945169664562444,12.35483870967742,0.39556135770234985,5.100160026951908,12.35483870967742,303,766,1613,2,6.045691906005222
2893.8,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,127,150,-0.08303249067497295,0.36304062861986813,12.306451612903226,0.39711664482306686,5.081427303090518,12.306451612903226,303,763,1607,2,6.061598951507208
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,484,484,0.0,0.7993393882746991,27.522727272727273,0.2906688687035508,11.12535845657233,27.522727272727273,352,1211,2194,1,5.004954582989265
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,484,484,0.0,0.7993393882746991,27.522727272727273,0.2906688687035508,11.12535845657233,27.522727272727273,352,1211,2194,1,5.004954582989265
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,484,484,0.0,0.7993393882746991,27.522727272727273,0.2906688687035508,11.12535845657233,27.522727272727273,352,1211,2194,1,5.004954582989265
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,484,484,0.0,0.7993393882746991,27.522727272727273,0.2906688687035508,11.12535845657233,27.522727272727273,352,1211,2194,1,5.004954582989265
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,143,135,0.028776978313751877,0.36197916619533965,17.454545454545453,0.43359375,7.155255681818182,17.454545454545453,333,768,1658,0,6.098958333333333
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,143,135,0.028776978313751877,0.36197916619533965,17.454545454545453,0.43359375,7.155255681818182,17.454545454545453,333,768,1658,0,6.098958333333333
3355.6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,142,134,0.028985507141356857,0.3598435458150671,17.431818181818183,0.43415906127770537,7.146390897238355,17.431818181818183,333,767,1656,0,6.1043024771838335
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,809,819,-0.006142506138733104,0.8483585196204488,20.2,0.2542991141219385,8.181719645648775,20.2,488,1919,3343,4,4.79989577905159
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,809,819,-0.006142506138733104,0.8483585196204488,20.2,0.2542991141219385,8.181719645648775,20.2,488,1919,3343,4,4.79989577905159
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,809,819,-0.006142506138733104,0.8483585196204488,20.2,0.2542991141219385,8.181719645648775,20.2,488,1919,3343,4,4.79989577905159
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,807,817,-0.0061576354641886474,0.8471570157291826,20.178947368421053,0.25456442357850806,8.173404716799824,20.178947368421053,488,1917,3341,4,4.802816901408451
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,222,228,-0.013333333303703704,0.39543057961737205,11.978947368421053,0.4024604569420035,4.952563130145223,11.978947368421053,458,1138,2375,0,5.978910369068541
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,220,226,-0.013452914768042792,0.39260563345721333,11.957894736842105,0.40316901408450706,4.944425500370645,11.957894736842105,458,1136,2371,0,5.980633802816901
3817.4,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,220,226,-0.013452914768042792,0.39260563345721333,11.957894736842105,0.40316901408450706,4.944425500370645,11.957894736842105,458,1136,2371,0,5.980633802816901
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.22222219753086697,4.5,0.4444444444444444,1.9777777777777779,4.5,4,9,22,0,6.555555555555555
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.22222219753086697,4.5,0.4444444444444444,1.9777777777777779,4.5,4,9,22,0,6.555555555555555
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.22222219753086697,4.5,0.4444444444444444,1.9777777777777779,4.5,4,9,22,0,6.555555555555555
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.22222219753086697,4.5,0.4444444444444444,1.9777777777777779,4.5,4,9,22,0,6.555555555555555
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.24999996875000394,4.0,0.5,1.8,4.0,4,8,20,0,6.875
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.24999996875000394,4.0,0.5,1.8,4.0,4,8,20,0,6.875
4279.2,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,0,2,-0.99999950000025,0.24999996875000394,4.0,0.5,1.8,4.0,4,8,20,0,6.875
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,440,508,-0.07172995773024265,0.8172413786058264,23.6734693877551,0.2974137931034483,9.58835327234342,23.6734693877551,345,1160,2139,4,5.0327586206896555
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,440,508,-0.07172995773024265,0.8172413786058264,23.6734693877551,0.2974137931034483,9.58835327234342,23.6734693877551,345,1160,2139,4,5.0327586206896555
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,440,508,-0.07172995773024265,0.8172413786058264,23.6734693877551,0.2974137931034483,9.58835327234342,23.6734693877551,345,1160,2139,4,5.0327586206896555
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,440,508,-0.07172995773024265,0.8172413786058264,23.6734693877551,0.2974137931034483,9.58835327234342,23.6734693877551,345,1160,2139,4,5.0327586206896555
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,100,159,-0.22779922691969412,0.36633663314520987,14.428571428571429,0.44695898161244696,5.950212164073551,14.428571428571429,316,707,1546,0,6.141442715700141
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,100,159,-0.22779922691969412,0.36633663314520987,14.428571428571429,0.44695898161244696,5.950212164073551,14.428571428571429,316,707,1546,0,6.141442715700141
4741.0,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,100,159,-0.22779922691969412,0.36633663314520987,14.428571428571429,0.44695898161244696,5.950212164073551,14.428571428571429,316,707,1546,0,6.141442715700141
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,216,224,-0.018181818140495867,0.9565217370510397,17.037037037037038,0.21521739130434783,6.900901771336554,17.037037037037038,99,460,770,4,4.628260869565217
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,216,224,-0.018181818140495867,0.9565217370510397,17.037037037037038,0.21521739130434783,6.900901771336554,17.037037037037038,99,460,770,4,4.628260869565217
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,216,224,-0.018181818140495867,0.9565217370510397,17.037037037037038,0.21521739130434783,6.900901771336554,17.037037037037038,99,460,770,4,4.628260869565217
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,216,224,-0.018181818140495867,0.9565217370510397,17.037037037037038,0.21521739130434783,6.900901771336554,17.037037037037038,99,460,770,4,4.628260869565217
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,59,67,-0.06349206298815824,0.499999998015873,9.333333333333334,0.35714285714285715,3.8761904761904766,9.333333333333334,90,252,507,0,5.817460317460317
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,59,67,-0.06349206298815824,0.499999998015873,9.333333333333334,0.35714285714285715,3.8761904761904766,9.333333333333334,90,252,507,0,5.817460317460317
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,59,67,-0.06349206298815824,0.499999998015873,9.333333333333334,0.35714285714285715,3.8761904761904766,9.333333333333334,90,252,507,0,5.817460317460317
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,654,708,-0.03964757706340119,0.8890339419784373,24.317460317460316,0.21736292428198434,9.813929296696921,24.317460317460316,333,1532,2593,5,4.612924281984334
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,654,708,-0.03964757706340119,0.8890339419784373,24.317460317460316,0.21736292428198434,9.813929296696921,24.317460317460316,333,1532,2593,5,4.612924281984334
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,654,708,-0.03964757706340119,0.8890339419784373,24.317460317460316,0.21736292428198434,9.813929296696921,24.317460317460316,333,1532,2593,5,4.612924281984334
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,653,707,-0.039705882323745674,0.8883082946516601,24.3015873015873,0.21750489875898105,9.807636880138514,24.3015873015873,333,1531,2592,5,4.61463096015676
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,144,186,-0.12727272688705235,0.3767123283370864,13.904761904761905,0.3641552511415525,5.707566862361383,13.904761904761905,319,876,1799,0,5.745433789954338
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,143,185,-0.12804878009741225,0.3748571424287347,13.88888888888889,0.36457142857142855,5.701384126984127,13.88888888888889,319,875,1797,0,5.748571428571428
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,143,185,-0.12804878009741225,0.3748571424287347,13.88888888888889,0.36457142857142855,5.701384126984127,13.88888888888889,319,875,1797,0,5.748571428571428
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,258,284,-0.047970479616290626,0.8535433057424515,31.75,0.2614173228346457,12.804566929133859,31.75,166,635,1094,1,4.796850393700788
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,258,284,-0.047970479616290626,0.8535433057424515,31.75,0.2614173228346457,12.804566929133859,31.75,166,635,1094,1,4.796850393700788
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,257,283,-0.04814814805898491,0.85173501442944,31.7,0.2618296529968454,12.784731861198738,31.7,166,634,1093,1,4.801261829652997
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,257,283,-0.04814814805898491,0.85173501442944,31.7,0.2618296529968454,12.784731861198738,31.7,166,634,1093,1,4.801261829652997
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,74,87,-0.08074534111338298,0.4107142846665452,19.6,0.4005102040816326,8.000204081632655,19.6,157,392,800,0,5.823979591836735
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,74,87,-0.08074534111338298,0.4107142846665452,19.6,0.4005102040816326,8.000204081632655,19.6,157,392,800,0,5.823979591836735
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,63,76,-0.09352517918327209,0.3648293953679019,19.05,0.4120734908136483,7.78482939632546,19.05,157,381,789,0,5.905511811023622
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,497,531,-0.033073929928916404,0.8839208934790017,46.52,0.1822871883061049,18.680914875322443,46.52,212,1163,1803,3,4.362854686156492
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,497,531,-0.033073929928916404,0.8839208934790017,46.52,0.1822871883061049,18.680914875322443,46.52,212,1163,1803,3,4.362854686156492
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,497,531,-0.033073929928916404,0.8846815827154202,46.48,0.18244406196213425,18.664977624784854,46.48,212,1162,1801,3,4.364888123924269
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,497,531,-0.033073929928916404,0.8846815827154202,46.48,0.18244406196213425,18.664977624784854,46.48,212,1162,1801,3,4.364888123924269
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,149,164,-0.04792332253059641,0.44906743120650294,27.88,0.27546628407460544,11.262186513629842,27.88,192,697,1232,1,5.202295552367288
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,149,164,-0.04792332253059641,0.44906743120650294,27.88,0.27546628407460544,11.262186513629842,27.88,192,697,1232,1,5.202295552367288
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,149,164,-0.04792332253059641,0.44906743120650294,27.88,0.27546628407460544,11.262186513629842,27.88,192,697,1232,1,5.202295552367288
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,394,413,-0.023543990057566307,0.7950738908422917,24.75609756097561,0.22660098522167488,9.993079418478915,24.75609756097561,230,1015,1704,1,4.7113300492610835
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,394,413,-0.023543990057566307,0.7950738908422917,24.75609756097561,0.22660098522167488,9.993079418478915,24.75609756097561,230,1015,1704,1,4.7113300492610835
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,394,413,-0.023543990057566307,0.7950738908422917,24.75609756097561,0.22660098522167488,9.993079418478915,24.75609756097561,230,1015,1704,1,4.7113300492610835
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,394,413,-0.023543990057566307,0.7950738908422917,24.75609756097561,0.22660098522167488,9.993079418478915,24.75609756097561,230,1015,1704,1,4.7113300492610835
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,113,118,-0.021645021551320254,0.3537519137002268,15.926829268292684,0.332312404287902,6.503656669032235,15.926829268292684,217,653,1259,0,5.598774885145483
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,113,118,-0.021645021551320254,0.3537519137002268,15.926829268292684,0.332312404287902,6.503656669032235,15.926829268292684,217,653,1259,0,5.598774885145483
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,113,118,-0.021645021551320254,0.3537519137002268,15.926829268292684,0.332312404287902,6.503656669032235,15.926829268292684,217,653,1259,0,5.598774885145483
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,662,723,-0.044043321267838755,0.9364435423012551,27.90566037735849,0.17038539553752535,11.230418309158408,27.90566037735849,252,1479,2290,19,4.279918864097363
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,662,723,-0.044043321267838755,0.9364435423012551,27.90566037735849,0.17038539553752535,11.230418309158408,27.90566037735849,252,1479,2290,19,4.279918864097363
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,662,723,-0.044043321267838755,0.9364435423012551,27.90566037735849,0.17038539553752535,11.230418309158408,27.90566037735849,252,1479,2290,19,4.279918864097363
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,662,723,-0.044043321267838755,0.9364435423012551,27.90566037735849,0.17038539553752535,11.230418309158408,27.90566037735849,252,1479,2290,19,4.279918864097363
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,165,195,-0.08333333310185186,0.4574332903971623,14.849056603773585,0.28589580686149935,6.053980964254034,14.849056603773585,225,787,1416,0,5.266836086404066
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,164,194,-0.08379888244748916,0.45547073733400667,14.830188679245284,0.2862595419847328,6.046579288492007,14.830188679245284,225,786,1414,0,5.269720101781171
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,164,194,-0.08379888244748916,0.45547073733400667,14.830188679245284,0.2862595419847328,6.046579288492007,14.830188679245284,225,786,1414,0,5.269720101781171
7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,550,563,-0.011680143745121163,0.8840349476695512,32.282051282051285,0.24066719618745036,13.009087391295495,32.282051282051285,303,1259,2158,4,4.828435266084194
7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,550,563,-0.011680143745121163,0.8840349476695512,32.282051282051285,0.24066719618745036,13.009087391295495,32.282051282051285,303,1259,2158,4,4.828435266084194
